Kirche Light,48.013136,7.821221,Pokestop
Eulenskulptur im Stadtgarten,47.997588,7.857315,Pokestop
Fraxinus Exelsior,47.969988,7.839202,Pokestop
Elementarstein der Wiehre,47.9846,7.849126,Pokestop
Tabak Graffiti,47.993829,7.840982,Pokestop
JE SUIS CHARLIE Freiburg,47.991069,7.855467,Pokestop
Grafitti-Wall,48.014966,7.816588,Pokestop
Insektenhotel,48.048474,7.877708,Pokestop
Taubenschlag im Seepark,48.012792,7.816642,Pokestop
Steckdosenmann,47.990612,7.845593,Pokestop
Freiburg Knights Ballpark - Homeplate,48.002337,7.807678,Pokestop
1000-Jahr-Feier Brunnen,48.069736,7.886868,Pokestop
Uhrentor,47.974571,7.827127,Pokestop
Schlossberg Historischer Rundgang,47.995391,7.863239,Pokestop
Botanischer Garten,48.008877,7.855532,Pokestop
Alter Brunnen in Freiburg,47.997836,7.843024,Pokestop
Heiliger Nepomuk am Marktplatz Waldkirch,48.092955,7.962452,Pokestop
Wurm Park,48.006683,7.837325,Pokestop
Omega Electronic,47.9982,7.835794,Pokestop
Kugel Am Klinik Casino,48.006799,7.834282,Pokestop
Ziegelhofbrunnen,48.089656,7.961556,Pokestop
Die 3 Fässer,47.977991,7.791263,Pokestop
White Lions,48.011305,7.81123,Pokestop
Erkerkunst,47.995065,7.852724,Pokestop
Brezellöwen Freiburg,47.995078,7.842408,Pokestop
Elztalmuseum Waldkirch,48.09091,7.962491,Pokestop
Cork Screw,47.993175,7.84586,Pokestop
Frauenwerk,47.994708,7.856073,Pokestop
Aztec,47.995401,7.848581,Pokestop
Gedenkstätte,47.988462,7.904503,Pokestop
Herz-Jesu-Kirche,47.996897,7.837463,Pokestop
Freiburg: The Red Tower,47.994155,7.859298,Pokestop
Eulenbrunnen,48.002309,7.854294,Pokestop
Kaltenbach Kreuz,48.006457,7.841885,Pokestop
Messer und Gabel,48.009916,7.843858,Pokestop
Rau-Brunnen Kartoffelmarkt Freiburg,47.9968,7.851028,Pokestop
Bushaltestelle Siegesdenkmal,47.997955,7.8525,Pokestop
Nicht Die Nachtigall,48.00961,7.811496,Pokestop
Wiehre Ritter,47.981666,7.848055,Pokestop
Woher kommt das Trinkwasser,47.982366,7.905754,Pokestop
Kanaldeckel,47.993961,7.847281,Pokestop
Kastelburg Ruine Waldkirch,48.097226,7.957559,Pokestop
Gymnasium Tortur Platz,48.014176,7.823942,Pokestop
Berlinische Feuer-Versicherungs-Anstalt,47.999043,7.846873,Pokestop
Baumaschine aus dem Mittelalter,47.994257,7.852907,Pokestop
Ave Maria,48.009468,7.846388,Pokestop
Rutschenturm,48.002576,7.844275,Pokestop
Braunkohlewaldschautafel,47.973652,7.849002,Pokestop
Annaplatz Brunnen,47.98539,7.846117,Pokestop
Freiburger Mundenhof - Spendenaffe,48.015463,7.779123,Pokestop
Bertoldsbrunnen,47.994865,7.849817,Pokestop
Brunnen,47.990522,7.84996,Pokestop
Stolpersteine Neumark Und Meyer,47.991679,7.852201,Pokestop
Leuchtballon Am Hauptbahnhof,47.995658,7.838984,Pokestop
Die Welle,48.001083,7.832787,Pokestop
Alter Güterbahnhof,48.010754,7.848447,Pokestop
R2D2,47.995715,7.843792,Pokestop
Mosaik Muschel,48.009526,7.828959,Pokestop
Mondo,47.985408,7.838543,Pokestop
Den Fliegeropfern des Krieges,48.009047,7.843324,Pokestop
Volleyball-Platz am Wald3eck,47.995729,7.786461,Pokestop
Brunnen vor der Volksbank,48.067934,7.886754,Pokestop
Bierhäusle,48.01516,7.802505,Pokestop
Bursengang,47.995623,7.84914,Pokestop
L.Jahn,47.989185,7.888986,Pokestop
Mutter&Kind Relief,47.993965,7.829452,Pokestop
Holzklänge,48.087599,7.957003,Pokestop
Advent Kapelle,47.985318,7.849626,Pokestop
Salamanderstein,47.986944,7.865463,Pokestop
Skulptur An Der Katholischen Hochschule,48.003889,7.856966,Pokestop
Das Krokodil,47.99309,7.85295,Pokestop
Insektenhotel an Der Dreisam,47.990757,7.891812,Pokestop
Happy House,47.978594,7.803537,Pokestop
E - Werk,47.99414,7.833312,Pokestop
Respektlose Vögel :-),47.990778,7.854396,Pokestop
Rusty Cube in Freiburg,48.010833,7.848055,Pokestop
Steinstatue Frau,48.070915,7.899578,Pokestop
Steinstatue Wäscheklammer,48.070296,7.899122,Pokestop
Kraut und Rüben im Eschholzpark,47.998619,7.828737,Pokestop
Skulptur am Dorfbrunnen,47.991533,7.815795,Pokestop
Sonnenuhr Alles Braucht Zeit,47.998684,7.858284,Pokestop
Kreuz,48.022304,7.801538,Pokestop
Finkenschlag,47.990684,7.813867,Pokestop
900 Years Ebnet,47.987026,7.897496,Pokestop
Aphrodite,47.993998,7.849224,Pokestop
Jägerbrunnen,47.970978,7.851869,Pokestop
Kirche Herdern,48.006946,7.863863,Pokestop
Panorama,48.013889,7.81427,Pokestop
3 Etagen Brunnen,48.06793,7.893415,Pokestop
Pyramide Uniklinikum,48.006848,7.837195,Pokestop
Gedenkbrunnen Heitereweg,48.095611,7.955319,Pokestop
Welcome,47.993094,7.848005,Pokestop
Betzenhauser Torplatz,48.01092,7.811745,Pokestop
Purpur Tentakel,48.009001,7.814685,Pokestop
Kinderbrunnen,48.006173,7.840357,Pokestop
Alter Zuckerhut,47.994817,7.855315,Pokestop
Mülhauser Stüble,48.012029,7.827192,Pokestop
Umgedrehtes Ei,48.01545,7.777648,Pokestop
Kunst Am Bach,47.992711,7.8401,Pokestop
Dschungel,47.981069,7.895431,Pokestop
Lehen Mosaik,48.013037,7.821698,Pokestop
Urknall,48.001564,7.850817,Pokestop
Riesenlöwe,48.038968,7.863461,Pokestop
Snakehead,48.001436,7.832521,Pokestop
Colombipark,47.997615,7.846739,Pokestop
Ritter Hermann von Sulz,48.09703,7.956299,Pokestop
Südwestlicher Brunnen,48.009459,7.838625,Pokestop
Italienische Brunnen,48.010623,7.811255,Pokestop
Vörstetten - Kirche am Friedhof,48.064455,7.849304,Pokestop
Carlo Schmid,48.010337,7.827699,Pokestop
Dark Fortress,47.995678,7.860635,Pokestop
Geoinstitut,48.002301,7.847976,Pokestop
BD Crew,48.01076,7.821369,Pokestop
Facade Sculptures,47.995251,7.853251,Pokestop
Alte Presse,47.982548,7.803958,Pokestop
Kriegsdenkmal,48.064636,7.849771,Pokestop
Sackträgerbrunnen,48.064973,7.890519,Pokestop
Kanonikatshaus Waldkirch,48.092053,7.963812,Pokestop
Mensa Rempartstraße Mural,47.992512,7.846348,Pokestop
Sängerruhe,47.969263,7.803072,Pokestop
Maria voller Tränen,48.002399,7.860233,Pokestop
Herdern Dorfbrunnen,48.007075,7.86356,Arena
Hydrantman,48.0421,7.868031,Pokestop
Kirchenglocken von 1921,48.00594,7.833276,Pokestop
Blaue Skulptur,47.992169,7.841201,Pokestop
Heiliger Josef Schutzpatron des Kolping,47.998809,7.855048,Pokestop
Wappen Stadt Wien,48.007945,7.855189,Pokestop
Walddenkmal am Wolfswinkel,48.022338,7.823282,Pokestop
Wisteria Wasserburg,48.009054,7.820512,Pokestop
Freiburg: Tree Sculpture,47.993119,7.857073,Pokestop
Die Hoffnung Ist Blau,47.980793,7.889535,Pokestop
Evangelische Kirche Der Uniklinik Freiburg,48.007296,7.839031,Pokestop
Prisons Head,48.002864,7.85163,Pokestop
Waldeck Rondell,47.980753,7.849551,Pokestop
Siedlergemeinschaft,48.013757,7.817593,Pokestop
Mitscherlich Kapelle,48.008544,7.844708,Pokestop
Giraffen,47.987432,7.844474,Pokestop
Fountain Fish,48.009476,7.858605,Pokestop
Vogelhaus am Stadtrainsee,48.088766,7.957476,Pokestop
Freiburg Basler Hof,47.996538,7.851769,Pokestop
Kinderstatuen,48.006058,7.840085,Pokestop
Reblauszunft Statue,47.978592,7.811319,Pokestop
Carl Mez Gedenktafel,47.996773,7.853938,Pokestop
Hexenpilz,47.971329,7.84226,Pokestop
Café Corosol,47.994467,7.834586,Pokestop
Verschmutzung verboten,48.011784,7.854538,Pokestop
Secret Opal-Cubes,48.001058,7.844837,Pokestop
Gedenksteine,47.997563,7.844755,Pokestop
Springbrunnen mit Reiher,48.005877,7.838562,Pokestop
Stolpersteine Jakob und Jette Model,47.986066,7.845432,Pokestop
Fürstenberg Graffiti,48.068642,7.88221,Pokestop
Kleiner Fluß mit Enten und Fischfliesen,48.007487,7.856493,Pokestop
Dipylon im botanischen Garten,48.00937,7.857351,Pokestop
Noch mehr Graffiti,47.976537,7.81239,Pokestop
T-Rex,48.064834,7.891418,Pokestop
verarmter Kunde vor der Commerzbank,47.992951,7.848859,Pokestop
Hirschen Brauerei,48.088967,7.959268,Pokestop
Schneggi,48.024332,7.803915,Pokestop
Jaguar Etxea Estatua,47.9881,7.78841,Pokestop
Droste Hülshoff Gymnasium,48.010528,7.861613,Pokestop
Brunnen Franz-Geiler-Platz,47.999818,7.834771,Pokestop
Stolperstein A. W. Algner,48.014714,7.803566,Pokestop
Schlussstein vom Tor der Freiburger Munze,47.994437,7.854202,Pokestop
Steinschildkröte,47.999154,7.854442,Pokestop
Wieviel Wasser Braucht Der Mensch,47.984062,7.902077,Pokestop
Compass Rose Mosaic,47.997532,7.847761,Pokestop
Lovely Fountain,47.990895,7.845747,Pokestop
Pferd In Garage,48.093911,7.968671,Pokestop
Wandbild mit Kirche,47.993826,7.853583,Pokestop
UFO im Kornfeld,48.008114,7.777971,Pokestop
Brunnen in der Lange Strasse,48.095997,7.963082,Pokestop
Stolpersteine Rosenthal,47.995837,7.849748,Pokestop
Pinus Silvestris,47.97033,7.839774,Pokestop
Brunnen Friedrich-Ebert-Platz,48.003278,7.841555,Pokestop
Balcony Puppets Jugendzentrum,47.994595,7.833642,Pokestop
Steingarten der Geologie,48.00243,7.847189,Pokestop
Schülerkunst,47.990193,7.873021,Pokestop
Pharmaforte,48.001577,7.84648,Pokestop
Oberlinden 1,47.99398,7.853796,Pokestop
Waage,47.99959,7.838374,Pokestop
Wasserspeier,47.993248,7.850352,Pokestop
Cross with Benches,47.968141,7.909961,Pokestop
Geist Schafft Leben,48.002708,7.85316,Pokestop
Zum Grünen Baum,48.068087,7.881913,Pokestop
Karlsbau Springrunnen,47.997326,7.855327,Pokestop
Münster,47.995719,7.852921,Pokestop
Keep Reading Mosaik,47.99521,7.846992,Pokestop
West Stadion Portal,48.005906,7.82547,Pokestop
Platz der alten Synagoge,47.994506,7.84605,Pokestop
Mühlstein,48.008897,7.805712,Pokestop
Forest Temple,47.996972,7.870494,Pokestop
Affe und Eule - Brunnen,47.983619,7.829663,Pokestop
The Red X,47.993377,7.838783,Pokestop
Stonehead,47.985727,7.815339,Pokestop
Mosaik Kunst,47.99679,7.845861,Pokestop
Brunnen Egon Ecke Antoniter,48.000582,7.835768,Pokestop
Unser Wald,47.97087,7.837378,Pokestop
Löwe aus Stein,47.987587,7.801211,Pokestop
Balkongesichter,47.997485,7.794634,Pokestop
Man In Stone,48.013451,7.846344,Pokestop
BSZ Waldkirch,48.093176,7.952247,Pokestop
Emil-Gött-Schule,48.021748,7.859499,Pokestop
Spüren Im WALD,48.087607,7.957541,Pokestop
Stieleiche (Naturdenkmal),48.04447,7.863889,Pokestop
Ebneter Bücherhaus 2014,47.987842,7.905547,Pokestop
Löwen,47.97697,7.911575,Pokestop
Lederleplatz,47.999447,7.83881,Pokestop
Historic Locomotive,47.987432,7.832,Pokestop
Weiherhof Schule,48.004923,7.861059,Pokestop
Christuskirche,47.987081,7.8494,Pokestop
Sonnenuhr,48.012267,7.817572,Pokestop
Lutherkirche,48.003582,7.840954,Pokestop
Gravekeeper,48.006586,7.843881,Pokestop
Towers,47.996466,7.840191,Pokestop
Aeskulap,48.00324,7.838554,Pokestop
Ebnet SVE,47.984172,7.904719,Pokestop
Tell Backport,47.998154,7.836761,Pokestop
Ooomnomnooomm!,48.004009,7.7927,Pokestop
Hangman,47.981548,7.900206,Pokestop
O & X,48.012052,7.822531,Pokestop
Regierungspräsidiums-Bogen,48.002475,7.823902,Pokestop
Evangelische Kreuzkirche,47.997769,7.830667,Pokestop
Snoopy Wappen Freiburg,48.004161,7.829375,Pokestop
alter Brunnen,48.023891,7.863368,Pokestop
Bloch Stolpersteine,47.9939,7.843667,Pokestop
Solar Energy Educational Working Station,47.999342,7.845794,Pokestop
Pfffff!,48.01074,7.806564,Pokestop
Brunnen Zähringer Tor,48.012467,7.854163,Pokestop
Stoned River,48.000245,7.827484,Pokestop
Little Stonehenge,47.999254,7.785243,Pokestop
Bahnhof Kollnau,48.101153,7.973886,Pokestop
Mary's Statue,48.000655,7.855058,Pokestop
Adolf und Babette Heim,47.99416,7.882081,Pokestop
Maria Skulptur am Schwarzenberg,48.08826,7.962026,Pokestop
Schnecke,48.069838,7.896612,Pokestop
It's a Jungle out There Mural,48.004537,7.859547,Pokestop
Skatepark,48.097566,7.960696,Pokestop
Brüderlein und Schwesterlein,48.003151,7.845024,Pokestop
Helga Salvesen Memorial Stone,48.006299,7.836530,Pokestop
Die Geschwungene,47.994782,7.846498,Pokestop
Tramtower Skulptur,48.001141,7.786997,Arena
Baum des Jahres,48.001742,7.786613,Pokestop
Man in Uniform,47.991924,7.853818,Pokestop
Spielplatz "Hühnerhof",47.971523,7.829820,Pokestop
Rathaus im Stühlinger,48.000618,7.831373,Pokestop
Zombie Django,47.974494,7.826699,Arena
Lehen,48.0166,7.801058,Arena
Evangelische Johanneskirche Merzhausen,47.96831,7.827822,Arena
Mikado Playground,48.004513,7.860425,Pokestop
Brunnen Am Pfarrbüro Herdern,48.006808,7.862293,Pokestop
Immentalbrunnen,48.004571,7.863077,Pokestop
Weinwegtafel,47.968028,7.822656,Pokestop
Rathaus Lehen,48.016784,7.801167,Pokestop
Playground (Brühl),48.017166,7.853967,Pokestop
Tower Of Brühl,48.017710,7.853989,Pokestop
Insektenhaus im botanischen Garten,48.009535,7.856279,Pokestop
Multistar,47.974276,7.828398,Pokestop
Stolpersteine Familie Kuflik,47.996893,7.834886,Pokestop
Einfallsreicher Brunnen,47.964742,7.826925,Pokestop
Hirsch-Mosaik Merzhausen,47.965627,7.826496,Pokestop
Brunnen vor dem Rathaus Merzhausen,47.966113,7.825685,Pokestop
stolper stein adol levy,48.003731,7.861839,Pokestop
Playground (Brühl),48.017166,7.853967,Pokestop
Tower Of Brühl,48.017710,7.853989,Pokestop
Rosa Mayer Stolperstein,47.993838,7.84404,Pokestop
Stolperstein Isidor Loewe,47.998636,7.851528,Pokestop
Spielplatz Franz-Geiler-Platz,48.000007,7.834306,Pokestop
Spielplatz metzergrün,47.9987757,7.8244986,Pokestop
Stolpersteine Lydia und Meier-Friedrich Bloch,48.001240,7.841110,Pokestop
Spielplatz Ecke Kreuzstaße-Colmarer Straße,48.000721,7.842913,Pokestop
Stolpersteine Herren Joachim und Fam.Mayer,47.999086,7.845053,Pokestop
Dancing Fountain,47.993265,7.845546,Pokestop
Piratenspielplatz,48.008721,7.825468,Pokestop
Großer Spielplatz 39b,47.998751,7.791172,Pokestop
Denkmal Deutsche Einheit,48.000296,7.800403,Pokestop
Playground - Dig & Swing,47.996562,7.790084,Pokestop
Badenovahäuschen Fehrenbachallee,47.996089,7.829431,Arena
Elefantenrutsche,47.996503,7.828997,Pokestop
