Graffiti Unterführung 	https://www.google.com/maps/place/47.989315,7.858823
The Pipe	https://www.google.com/maps/place/48.001751,7.80616
Anker	https://www.google.com/maps/place/47.992421,7.851521
Drunk Monk Street Art	https://www.google.com/maps/place/47.993371,7.850858
Rathaus Waldkirch	https://www.google.com/maps/place/48.091708,7.961742
LKW Mann	https://www.google.com/maps/place/48.039507,7.808133
Bloody Mary 	https://www.google.com/maps/place/47.993348,7.848933
Sleeping  Man	https://www.google.com/maps/place/47.989107,7.850637
Arche Noah 	https://www.google.com/maps/place/48.012842,7.782718
Zaehringen Tower Murale 	https://www.google.com/maps/place/48.022922,7.861664
Tischtennis mit Graffiti	https://www.google.com/maps/place/48.02078,7.860443
Kronenpokal	https://www.google.com/maps/place/47.989293,7.843808
25 Jahre Landwasser	https://www.google.com/maps/place/48.028679,7.805132
Paulussaal Freiburg	https://www.google.com/maps/place/47.991079,7.849307
Steinmann Gundelfingen	https://www.google.com/maps/place/48.040243,7.865339
Grüne Pumpe	https://www.google.com/maps/place/48.000513,7.852121
Freiburg Synagoge	https://www.google.com/maps/place/47.996354,7.853567
Bürgerhaus	https://www.google.com/maps/place/48.019354,7.858367
Badisches Mosaik	https://www.google.com/maps/place/47.985363,7.828434
Rottecksruhe	https://www.google.com/maps/place/48.000227,7.856665
Hebsackwiesen	https://www.google.com/maps/place/48.009221,7.86663
Mosaik	https://www.google.com/maps/place/47.996705,7.847366
Freiburg: Wave Portal	https://www.google.com/maps/place/47.996606,7.850774
Ebnets Bauernhöfe	https://www.google.com/maps/place/47.986273,7.905915
Wasserspeier Zentralhotel	https://www.google.com/maps/place/47.997415,7.851505
Kaiserstier	https://www.google.com/maps/place/47.996872,7.851845
St. Nepomuk 	https://www.google.com/maps/place/47.987371,7.896606
Goldhuus	https://www.google.com/maps/place/47.998008,7.854229
Festung Freiburger Schlossberg - Die Peterskirche	https://www.google.com/maps/place/47.997431,7.867329
Wine in the City	https://www.google.com/maps/place/47.99703,7.845898
KTS	https://www.google.com/maps/place/47.986006,7.831103
Freiburg: Column Portal 	https://www.google.com/maps/place/48.000302,7.852308
Sonnenuhr & Uhr - für Regentage	https://www.google.com/maps/place/47.999584,7.845498
	https://www.google.com/maps/place/48.003151,7.845024
